% Model:              three_layers.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 12 2022, 17:26
% Dimension:          2
% Nodes:              2889
% Expressions:        1
% Description:        表面
% R                       Z                        Color
6.156996871370191E-5      8.300283570937543E-4     3598.0786121397005
0                         9.000000000000001E-4     3116.096013858185
2.4627987485480754E-4     5.247137173600769E-4     6267.976346661258
1.8470990614110564E-4     5.946853602663228E-4     5624.460188199793
1.2313993742740374E-4     6.646570031725685E-4     4950.607096685633
6.156996871370186E-5      7.346286460788141E-4     4312.445557230788
1.7089099222850592E-20    8.046002889850602E-4     3734.066608143116
1.8470990614110561E-4     4.992856492513826E-4     6716.873157513308
1.2313993742740377E-4     5.692572921576287E-4     5989.173258219425
6.156996871370184E-5      6.392289350638744E-4     5339.106631527975
-2.5633648834275888E-20   7.0920057797012E-4       4729.766837339011
1.2313993742740374E-4     4.738575811426886E-4     7193.807457276087
6.156996871370188E-5      5.438292240489346E-4     6372.616741223709
-2.5633648834275888E-20   6.138008669551802E-4     5744.932747469152
6.156996871370191E-5      4.484295130339946E-4     7691.989190366023
-3.4178198445701184E-20   5.184011559402405E-4     6770.569541627063
3.722369774496651E-4      6.201134283750168E-4     5041.215644239026
4.3662411133082063E-4     6.900850712812625E-4     4337.666608821539
5.010112452119763E-4      7.600567141875083E-4     3648.508783362433
5.653983790931319E-4      8.300283570937543E-4     2983.1819204925278
3.1066700873596327E-4     6.900850712812627E-4     4548.9207412382175
3.7505414261711873E-4     7.600567141875085E-4     3824.4830663339885
4.394412764982743E-4      8.300283570937542E-4     3120.1092829263516
5.038284103794301E-4      9.000000000000002E-4     2452.886842419281
2.490970400222613E-4      7.600567141875085E-4     4077.2715609352513
3.134841739034169E-4      8.300283570937543E-4     3347.030792075267
3.778713077845724E-4      9.000000000000001E-4     2635.9052352949507
1.875270713085594E-4      8.300283570937544E-4     3609.160754027679
2.5191420518971494E-4     9.000000000000002E-4     2873.5024178030744
1.2595710259485752E-4     9.000000000000003E-4     3149.902421619725
0.0011757318150327572     9.277062297143946E-5     2804.3851310363707
0.0012023327667132948     1.409223423002935E-4     2652.9968783385007
0.0012289337183938325     1.8907406162914752E-4    2502.6915279097275
0.0012555346700743703     2.372257809580016E-4     2347.8145147431455
0.001141949844049878      1.3738952661402487E-4    2901.1588270781212
0.0011685507957304158     1.8554124594287891E-4    2747.4230220136214
0.0011951517474109532     2.3369296527173293E-4    2592.7224206714814
0.0011081678730669989     1.8200843025661028E-4    3001.377355055814
0.0011347688247475367     2.3016014958546433E-4    2851.559376756003
0.0010743859020841198     2.266273338991957E-4     3121.3118410199477
3.58693937469258E-4       2.925046278280644E-4     9546.478760974114
3.9288683678226246E-4     2.3837870850507788E-4    12256.588687501871
4.270797360952669E-4      1.8425278918209132E-4    15205.10464825634
4.6127263540827134E-4     1.3012686985910482E-4    18144.845636748232
4.3335237150353824E-4     3.143796590411962E-4     8334.790476436307
4.675452708165427E-4      2.6025373971820965E-4    10544.155068338996
5.017381701295471E-4      2.0612782039522312E-4    13430.672782335389
5.080108055378185E-4      3.3625469025432795E-4    7373.1263667812
5.422037048508229E-4      2.821287709313414E-4     9116.822100826414
5.826692395720987E-4      3.581297214674598E-4     6805.268199964312
9.426679182578382E-4      2.5447656510645995E-4    4060.5549761275947
8.713328570949734E-4      2.8585861199999284E-4    4535.659787552176
7.999977959321086E-4      3.172406588935258E-4     5067.700199494995
7.286627347692436E-4      3.4862270578705866E-4    5638.382529989227
9.025763221269067E-4      2.0985766146387454E-4    4565.764731145094
8.312412609640418E-4      2.4123970835740742E-4    5179.702721342227
7.599061998011771E-4      2.726217552509403E-4     5884.942088343436
8.624847259959751E-4      1.6523875782128913E-4    5024.0575112682
7.911496648331103E-4      1.9662080471482204E-4    5588.4355839949685
8.223931298650437E-4      1.2061985417870371E-4    5497.745415043336
0.0010224791726226683     2.8037786970102653E-4    3387.3549957763166
0.0010309553658246335     3.37661221189126E-4      3184.015503132776
0.0010394315590265988     3.9494457267722546E-4    2980.385871665747
0.001047907752228564      4.522279241653249E-4     2777.63574285952
9.511441114598034E-4      3.117599165945594E-4     3746.33442450344
9.596203046617687E-4      3.690432680826589E-4     3503.9551229412323
9.680964978637339E-4      4.2632661957075834E-4    3264.2602353998595
9.765726910656992E-4      4.836099710588578E-4     3032.3749303036802
8.798090502969385E-4      3.431419634880923E-4     4036.756590542722
8.882852434989039E-4      4.0042531497619176E-4    3806.0190882176803
8.967614367008691E-4      4.5770866646429123E-4    3606.9130566564663
8.084739891340738E-4      3.7452401038162524E-4    4358.766675035021
8.169501823360392E-4      4.318073618697247E-4     4196.950419666771
7.37138927971209E-4       4.059060572751581E-4     4797.492969268686
0.0010828620952860852     2.8391068538729516E-4    2983.6103914845694
0.001143245017949502      2.874435010735638E-4     2699.2653875276187
0.0012036279406129186     2.909763167598324E-4     2428.3685576644257
0.0012640108632763357     2.9450913244610105E-4    2185.2064694126843
0.0010913382884880501     3.411940368753946E-4     2827.2656045370636
0.001151721211151467      3.4472685256166325E-4    2538.979212083577
0.001212104133814884      3.482596682479319E-4     2258.1834672963428
0.0010998144816900155     3.984773883634941E-4     2669.5856650490778
0.0011601974043534324     4.020102040497627E-4     2353.06139141886
0.001108290674891981      4.5576073985159355E-4    2466.71221013636
0.0014949237032712234     9.531165108632755E-5     2782.1635196873212
0.001518663887994889      1.4247158284380105E-4    2278.1124333010553
0.0015424040727185547     1.8963151460127454E-4    1792.3222431611619
0.0015661442574422205     2.3679144635874806E-4    1405.5004078959037
0.0014561072218187807     1.4346337041518158E-4    2348.3284854060175
0.0014798474065424463     1.906233021726551E-4     1908.9546557055448
0.0015035875912661123     2.377832339301286E-4     1591.3936996396337
0.001417290740366338      1.9161508974403562E-4    2079.601259445434
0.0014410309250900036     2.387750215015091E-4     1818.5376616278704
0.0013784742589138955     2.3976680907288967E-4    2074.008375992999
0.00160563313016994       2.947867608502417E-4     1281.6510392147982
0.0015825653367215508     3.537738629131159E-4     1255.065028527438
0.0015594975432731617     4.1276096497599004E-4    1246.611856615647
0.0015364297498247728     4.7174806703886423E-4    1256.3657919302855
0.0015430764639938316     2.9577854842162226E-4    1444.0365903856841
0.0015200086705454423     3.547656504844964E-4     1440.1270141510759
0.0014969408770970534     4.137527525473706E-4     1451.5676273840475
0.0014738730836486645     4.727398546102448E-4     1487.4214946961781
0.001480519797817723      2.9677033599300275E-4    1653.8701568998845
0.001457452004369334      3.5575743805587695E-4    1670.4731945574006
0.0014343842109209451     4.1474454011875114E-4    1682.3895747519628
0.0014179631316416147     2.9776212356438325E-4    1888.9175252440482
0.0013948953381932258     3.567492256272575E-4     1876.5593982438381
0.0013554064654655064     2.9875391113576386E-4    2069.0041334567727
0.0013034997360040549     3.525044469375947E-4     2028.8593015732906
0.0013429886087317742     4.1049976142908833E-4    1860.2652204985382
0.0013824774814594934     4.68495075920582E-4      1689.9595939881974
0.001421966354187213      5.264903904120756E-4     1513.6628330644803
0.0012515930065426031     4.062549827394255E-4     2083.87741320092
0.0012910818792703225     4.6425029723091917E-4    1913.5024340332689
0.0013305707519980418     5.222456117224128E-4     1743.604746251463
0.0011996862770811516     4.6000551854125636E-4    2159.485313785806
0.001239175149808871      5.1800083303275E-4       1994.5282381796628
0.0011477795476197003     5.137560543430872E-4     2260.4643609322784
0.0016598929454462738     3.289491867398127E-4     1194.8587957720247
0.0017141527607226082     3.6311161262938375E-4    1095.8819951772873
0.0017684125759989421     3.9727403851895477E-4    995.4209128649663
0.001636825151997885      3.879362888026869E-4     1171.4064694030342
0.001691084967274219      4.2209871469225794E-4    1072.4373985206603
0.0016137573585494958     4.4692339086556106E-4    1167.9437250739284
3.030869755418031E-4      4.942393476980033E-4     6629.386459805399
2.9832410751509675E-4     4.383369099272356E-4     7603.139346937853
2.935612394883904E-4      3.8243447215646797E-4    8578.887856979569
2.8879837146168405E-4     3.2653203438570027E-4    9555.785812723085
3.777454095760833E-4      5.161143789111351E-4     5706.844741995694
3.72982541549377E-4       4.602119411403674E-4     6770.536045468222
3.682196735226706E-4      4.043095033695997E-4     7778.006984453899
3.6345680549596427E-4     3.48407065598832E-4      8784.669537322306
4.476409755836573E-4      4.820869723534992E-4     5790.257021695306
4.428781075569509E-4      4.261845345827315E-4     6977.043920942283
4.3811523953024453E-4     3.702820968119638E-4     7977.457967245211
5.175365415912311E-4      4.480595657958633E-4     5927.4144035494355
5.127736735645248E-4      3.921571280250956E-4     7223.670057470102
5.87432107598805E-4       4.140321592382274E-4     6114.904483870463
2.319912707746885E-4      3.5700640404777385E-4    9075.396378905813
2.3675413880139485E-4     4.129088418185415E-4     8121.265922693333
2.415170068281012E-4      4.688112795893092E-4     7168.172652310917
1.7518417008769295E-4     3.8748077370984743E-4    8686.280648048116
1.799470381143993E-4      4.4338321148061513E-4    7727.359467609477
1.1837706940069742E-4     4.1795514337192096E-4    8317.688707417665
6.518192414799607E-4      4.840038021444733E-4     5033.329713281178
7.316304958447908E-4      5.099051067390399E-4     4295.943706672756
8.114417502096209E-4      5.358064113336064E-4     3660.952296200091
8.912530045744508E-4      5.617077159281729E-4     3041.512304389906
6.463108093535424E-4      5.88002851608355E-4      4386.557259524168
7.261220637183724E-4      6.139041562029216E-4     3694.500012042322
8.059333180832026E-4      6.398054607974881E-4     3059.1320878324304
6.408023772271241E-4      6.920019010722367E-4     3736.1067401760483
7.206136315919542E-4      7.179032056668032E-4     3087.334964581689
6.352939451007057E-4      7.960009505361184E-4     3087.003247252582
4.42132543457239E-4       5.860860218173809E-4     4975.93739343078
5.120281094648128E-4      5.52058615259745E-4      4957.800093220274
5.819236754723868E-4      5.180312087021092E-4     5008.2216912509975
5.065196773383946E-4      6.560576647236267E-4     4312.715318936772
5.764152433459684E-4      6.220302581659908E-4     4332.683047789725
5.709068112195502E-4      7.260293076298725E-4     3667.0054566756075
0.0012846873161114917     7.480492889510327E-4     1561.9187667781105
0.0012390513932808945     6.699515440817175E-4     1799.2133835780337
0.0011934154704502974     5.918537992124024E-4     2034.6694303042216
0.0013304469954700652     6.741963227713803E-4     1539.4684500410951
0.0012848110726394683     5.960985779020652E-4     1770.5620571011975
0.001376206674828639      6.00343356591728E-4      1521.4981898304018
0.0018999999999999998     4.0661178823522267E-4    886.7298254651804
0.0018999999999999998     3.2528943058817816E-4    882.6967551218945
0.0018999999999999996     2.4396707294113354E-4    888.5259878141223
0.0018999999999999993     1.6264471529408903E-4    910.0809870756835
0.0019000000000000002     8.132235764704457E-5     946.5605808298865
0.0019                    0                        933.7421753264002
0.001960142990138346      3.8055903764414435E-4    822.8969270802443
0.001960142990138346      2.992366799970998E-4     826.3698932869928
0.001960142990138346      2.1791432235005522E-4    839.5474056232832
0.001960142990138346      1.365919647030107E-4     868.974163771239
0.001960142990138347      5.526960705596622E-5     864.5912787082127
0.0020202859802766924     3.545062870530659E-4     764.8967233521954
0.002020285980276693      2.7318392940602147E-4    772.1296058855888
0.0020202859802766924     1.9186157175897685E-4    793.2512561120493
0.0020202859802766924     1.1053921411193236E-4    797.8927986097473
0.0020804289704150383     3.284535364619876E-4     709.8383548799799
0.0020804289704150387     2.471311788149431E-4     720.352716894051
0.0020804289704150383     1.6580882116789855E-4    734.3461810181209
0.002140571960553385      3.0240078587090934E-4    658.2972389819104
0.002140571960553385      2.2107842822386477E-4    674.8855039024033
0.0022007149506917314     2.7634803527983097E-4    627.4870025139597
0.0019                    9.000000000000001E-4     777.8202809938937
0.0019000000000000002     8.013223576470447E-4     805.9065726664489
0.0018999999999999996     7.02644715294089E-4      814.4677928696877
0.0018999999999999993     6.039670729411336E-4     832.1539611437202
0.0019                    5.052894305881782E-4     858.6498735414549
0.0019779867186730284     8.664747287290124E-4     749.6849510399736
0.0019779867186730284     7.677970863760569E-4     755.6281632287464
0.0019779867186730275     6.691194440231014E-4     772.411270638637
0.0019779867186730275     5.704418016701457E-4     798.8099354304485
0.0019779867186730284     4.7176415931719047E-4    825.5989911703239
0.0020559734373460556     8.329494574580244E-4     698.3604033134097
0.002055973437346056      7.342718151050693E-4     711.393184047403
0.002055973437346056      6.355941727521135E-4     737.1789104770347
0.0020559734373460556     5.369165303991579E-4     765.3527998163827
0.0021339601560190834     7.994241861870367E-4     651.7495865955445
0.002133960156019084      7.007465438340812E-4     674.0434077906749
0.0021339601560190834     6.020689014811256E-4     703.200241709267
0.0022119468746921124     7.65898914916049E-4      610.646488708222
0.0022119468746921124     6.672212725630935E-4     639.4018661198356
0.00228993359336514       7.323736436450611E-4     574.8562515646194
0.0018587008453477972     0.0010040260067664948    745.9231565224602
0.0018174016906955933     0.001108052013532989     741.638275047206
0.0017761025360433903     0.0012120780202994836    737.5962039242704
0.0017348033813911878     0.0013161040270659784    733.6716584921803
0.0016935042267389843     0.0014201300338324728    744.4571797181495
0.0017769127119167034     9.000000000000002E-4     861.8139650547449
0.0017356135572645        0.0010040260067664948    858.9437892464305
0.0016943144026122967     0.0011080520135329892    855.571038740097
0.0016530152479600935     0.0012120780202994836    851.5798606645748
0.0016117160933078905     0.0013161040270659784    848.9160211326539
0.001653825423833406      9.000000000000001E-4     996.4260977887768
0.0016125262691812036     0.0010040260067664948    997.7181648011582
0.001571227114529         0.0011080520135329892    998.1325856298025
0.0015299279598767963     0.0012120780202994836    984.3033254300926
0.0015307381357501089     9.000000000000002E-4     1141.3988497502507
0.001489438981097906      0.0010040260067664948    1145.900355591436
0.0014481398264457024     0.001108052013532989     1122.5900524699414
0.0014076508476668125     9.000000000000003E-4     1293.8752411798632
0.0013663516930146093     0.0010040260067664948    1262.600021847512
0.0012845635595835152     9.000000000000002E-4     1479.06443186805
3.682529280124991E-4      0.0012961325704398067    1871.8709998567551
2.9460234240999926E-4     0.0012169060563518453    2198.4094991121956
2.209517568074994E-4      0.001137679542263884     2562.713815062394
1.473011712049996E-4      0.0010584530281759227    2930.3075084019574
7.365058560249984E-5      9.792265140879616E-4     3299.657461637529
0                         9.000000000000001E-4     3669.847539599724
4.205594450048569E-4      0.0012169060563518453    2099.2191009111584
3.4690885940235705E-4     0.0011376795422638844    2443.644849029255
2.7325827379985715E-4     0.0010584530281759225    2812.6559556274615
1.996076881973573E-4      9.792265140879614E-4     3187.7884086462404
1.2595710259485755E-4     9.000000000000002E-4     3566.768206366704
4.728659619972145E-4      0.001137679542263884     2293.6232094036873
3.9921537639471473E-4     0.001058453028175923     2676.4440829173755
3.2556479079221483E-4     9.792265140879614E-4     3037.240979447294
2.5191420518971494E-4     9.000000000000001E-4     3406.059050753071
5.251724789895721E-4      0.0010584530281759227    2492.2756635936685
4.5152189338707236E-4     9.792265140879616E-4     2917.475813244202
3.778713077845724E-4      9.000000000000001E-4     3270.1043791974657
5.774789959819299E-4      9.792265140879616E-4     2693.042353832456
5.038284103794301E-4      9.000000000000003E-4     3163.6636549216614
6.297855129742875E-4      9.000000000000002E-4     2865.8330954701064
7.607411222961332E-4      9.000000000000002E-4     2544.8955031404766
8.916967316179784E-4      9.000000000000001E-4     2288.719653841185
0.0010226523409398239     9.000000000000001E-4     2043.5123328341756
0.0011536079502616698     9.000000000000003E-4     1814.4126899607804
6.637590745742553E-4      0.0010106792787300167    2437.0627649199755
7.94714683896101E-4       0.001010679278730017     2217.025737929255
9.256702932179462E-4      0.0010106792787300165    1965.400481143311
0.0010566259025397917     0.0010106792787300165    1727.4044369189899
0.0011875815118616375     0.0010106792787300167    1479.3025663079502
6.977326361742228E-4      0.0011213585574600326    2121.960092867753
8.286882454960687E-4      0.001121358557460033     1888.8322287076912
9.596438548179141E-4      0.001121358557460033     1642.4792106633197
0.0010905994641397594     0.0011213585574600326    1407.8831479437456
7.317061977741906E-4      0.001232037836190049     1808.5851748433129
8.626618070960362E-4      0.0012320378361900491    1561.2059140944918
9.936174164178815E-4      0.001232037836190049     1341.5970321218742
7.656797593741586E-4      0.0013427171149200654    1498.56037856492
